query_id,corpus_id
q616652b2,d61db15ca
q616652b2,d61d3fa1a
q616652b2,d61cf18a6
q616652b2,d61d83d32
q6165bd20,d6165bd5c
q6165bd20,d61d29396
q6165bd20,d61d44754
q6165bd20,d61d73a36
q6165bd20,d61cf274c
q6165bd20,d61656a32
q6165bd20,d61d5460e
q6165bd20,d61d65526
q6165bd20,d61653f9e
q6165bd20,d61d910cc
q616835be,d6166cea4
q616835be,d61e1a4a8
q616835be,d61cf6cac
q616835be,d61db810e
q616835be,d61cf93bc
q616835be,d61e23c24
q616835be,d6165e052
q616835be,d61d78130
q616835be,d61dbaf26
q616835be,d61d9569a
q6167ef50,d61d55f7c
q6167ef50,d6165aa4c
q6167ef50,d61d95280
q6167ef50,d61d6da14
q6167ef50,d61d64b58
q6167ef50,d61d89d90
q6167ef50,d61e2a77c
q6167ef50,d61cf2300
q6167ef50,d6166ace4
q6167ef50,d61cfebe6
q616ac1da,d61d857e0
q616ac1da,d61d92fd0
q616ac1da,d61d2d9fa
q616ac1da,d61d5e50a
q616ac1da,d61d13dac
q616ac1da,d61db9644
q616ac1da,d61cf3a48
q616ac1da,d61dc381a
q616ac1da,d61e8e844
q616ac1da,d61d59564
q616972da,d61d857e0
q616972da,d61df4280
q616972da,d61ddc3a6
q616972da,d61d87f9a
q616972da,d6166299a
q616972da,d61d61584
q616972da,d6164f7e6
q616972da,d61d3158c
q616972da,d61d8916a
q616972da,d61d5dd9e
q6168d668,d61d354e8
q6168d668,d61d2fb1a
q6168d668,d61d2c294
q6168d668,d61d3f4f2
q6168d668,d61d54ce4
q6168d668,d61dc26ae
q6168d668,d61d439ee
q6168d668,d61da70fc
q6168d668,d6167048c
q6168d668,d61d92fd0
q6167acb6,d61d72b2c
q6167acb6,d61eacd80
q6167acb6,d61e9da2e
q6167acb6,d6167ace8
q6167acb6,d61e99514
q6167acb6,d61d2de96
q6167acb6,d61d827de
q6167acb6,d61d6feae
q6167acb6,d61cf06f4
q6167acb6,d61d63190
q616559de,d61655a2e
q616559de,d61d3d706
q616559de,d61d2c4b0
q616559de,d61dc620e
q616559de,d61dcbef2
q616559de,d61d30df8
q616559de,d61656776
q616559de,d61d7c7b2
q616559de,d61e9ebae
q616559de,d61662e22
q6169d3a6,d6169d40a
q6169d3a6,d61da2782
q6169d3a6,d61e243f4
q6169d3a6,d61cf6cac
q6169d3a6,d61661aea
q6169d3a6,d61d9f06e
q6169d3a6,d61e25b46
q6169d3a6,d61cf93bc
q6169d3a6,d61d40604
q6169d3a6,d61d86cc6
q616707e8,d6167082e
q616707e8,d61d45fbe
q616707e8,d61d5b4b8
q616707e8,d61d79a9e
q616707e8,d61d8a736
q616707e8,d61d4fcb2
q616707e8,d6167bf94
q616707e8,d61d37b26
q616707e8,d61dabb8e
q616707e8,d61d536dc
q61650092,d616500ec
q61650092,d61e2b050
q61650092,d61df03f6
q61650092,d61cf30b6
q61650092,d61d6fa1c
q61650092,d61d9c7c4
q61650092,d61d8796e
q61650092,d61dc8900
q61650092,d61cf3836
q61650092,d61659c0a
q6165e12e,d61650ee8
q6165e12e,d616595a2
q6165e12e,d61d388dc
q6165e12e,d61d9b1c6
q6165e12e,d61d65756
q6165e12e,d61d2c834
q6165e12e,d61d3a81c
q6165e12e,d6167fa90
q6165e12e,d61d49d58
q6165e12e,d61e2150a
q61657d88,d61657de2
q61657d88,d61e278ec
q61657d88,d61d677c2
q61657d88,d61d95abe
q61657d88,d616644ac
q61657d88,d61dfff2c
q61657d88,d61e2511e
q61657d88,d6165d030
q61657d88,d61dad222
q61657d88,d61d708ea
q61696272,d61652ff4
q61696272,d61dbaf26
q61696272,d61651906
q61696272,d61cefdb2
q61696272,d6168290c
q61696272,d61d92fd0
q61696272,d61d4db24
q61696272,d61d52ce6
q61696272,d61d4ac62
q61696272,d61654976
q6169bc9a,d61e01afc
q6169bc9a,d61e0c6a0
q6169bc9a,d61d34b56
q6169bc9a,d61d97094
q6169bc9a,d61e090ea
q6169bc9a,d61d953f2
q6169bc9a,d61d818b6
q6169bc9a,d61cf7846
q6169bc9a,d61da50a4
q6169bc9a,d61d35362
q6167ca5c,d61673dee
q6167ca5c,d61d735fe
q6167ca5c,d61d712cc
q6167ca5c,d61d36f28
q6167ca5c,d6165c9a0
q6167ca5c,d61d3c9be
q6167ca5c,d61ddbf14
q6167ca5c,d61661aea
q6167ca5c,d61df7552
q6167ca5c,d61db090e
q61676be8,d61676c2e
q61676be8,d6165e3e0
q61676be8,d616753c4
q61676be8,d61d88670
q61676be8,d61d6f3fa
q61676be8,d6165e23c
q61676be8,d61df8448
q61676be8,d61d7f106
q61676be8,d61dc4530
q61676be8,d61e8d5d4
q61691aba,d61da5dd8
q61691aba,d61e83a7a
q61691aba,d61d03fb0
q61691aba,d6165c25c
q61691aba,d61d0b3fa
q61691aba,d6166f3e8
q61691aba,d61d46eb4
q61691aba,d61db8ea6
q61691aba,d61d45fbe
q61691aba,d61d777f8
q616a51b4,d61dd0c54
q616a51b4,d616a5204
q616a51b4,d616821f0
q616a51b4,d616760d0
q616a51b4,d6168ea86
q616a51b4,d61e0148a
q616a51b4,d61e4dcae
q616a51b4,d61e5d28a
q616a51b4,d61d819ce
q616a51b4,d61d30204
q61679712,d616568ac
q61679712,d61d912b6
q61679712,d61d72a64
q61679712,d61d7e058
q61679712,d61d02d2c
q61679712,d61d017ce
q61679712,d61d91aea
q61679712,d61d98a52
q61679712,d61d60d0a
q61679712,d61e4126a
q61690d90,d6165b10e
q61690d90,d616547b4
q61690d90,d61664326
q61690d90,d61d66bec
q61690d90,d61d90be0
q61690d90,d61d78130
q61690d90,d61dbaf26
q61690d90,d61d688c0
q61690d90,d61d4d8ae
q61690d90,d61651758
q61684dec,d61cf2d32
q61684dec,d61d6da14
q61684dec,d61def08c
q61684dec,d61d80042
q61684dec,d6165d7a6
q61684dec,d61d5db5a
q61684dec,d61d77596
q61684dec,d61d9e858
q61684dec,d616606d6
q61684dec,d61d5e50a
q6168dda2,d6168ddf2
q6168dda2,d61d61016
q6168dda2,d61e1779e
q6168dda2,d61cf31f6
q6168dda2,d61cfdad4
q6168dda2,d61e23206
q6168dda2,d61d535b0
q6168dda2,d61dfd0ba
q6168dda2,d61d308da
q6168dda2,d61d02142
q616a8e0e,d61db50da
q616a8e0e,d6165d030
q616a8e0e,d61e4096e
q616a8e0e,d61d0a518
q616a8e0e,d616644ac
q616a8e0e,d61d677c2
q616a8e0e,d61cf45f6
q616a8e0e,d61d67894
q616a8e0e,d61d568a0
q616a8e0e,d61dd38aa
q61674ad2,d61d66390
q61674ad2,d61674b22
q61674ad2,d616592c8
q61674ad2,d61dc75d2
q61674ad2,d61d6f954
q61674ad2,d6166b856
q61674ad2,d61d5c0c0
q61674ad2,d61d641d0
q61674ad2,d61d00676
q61674ad2,d6166125c
q6165e39a,d6165e3e0
q6165e39a,d6165bc6c
q6165e39a,d61d88670
q6165e39a,d61d2d770
q6165e39a,d61d70f98
q6165e39a,d61d7d2b6
q6165e39a,d61e97bba
q6165e39a,d61da2d7c
q6165e39a,d61e278ec
q6165e39a,d61664b46
q616a95e8,d61cf34c6
q616a95e8,d61d61976
q616a95e8,d61d85088
q616a95e8,d61dada38
q616a95e8,d61d6f954
q616a95e8,d61d4eba0
q616a95e8,d61654b38
q616a95e8,d6166092e
q616a95e8,d61d516fc
q616a95e8,d61d73748
q616a0ef2,d616606d6
q616a0ef2,d61d42c2e
q616a0ef2,d61d8a736
q616a0ef2,d61d6f954
q616a0ef2,d61d73748
q616a0ef2,d6165b4a6
q616a0ef2,d61d7dcfc
q616a0ef2,d61ddd210
q616a0ef2,d61d46eb4
q616a0ef2,d61db3a78
q6166f730,d61cf6266
q6166f730,d61658206
q6166f730,d61cf3e12
q6166f730,d61ddcb30
q6166f730,d61d71a42
q6166f730,d61cf2e2c
q6166f730,d61d30128
q6166f730,d61664c72
q6166f730,d61e61de4
q6166f730,d61db1dc2
q6166f5c8,d6166f622
q6166f5c8,d61d72460
q6166f5c8,d61db4d42
q6166f5c8,d61d06c92
q6166f5c8,d61cfead8
q6166f5c8,d61d1509e
q6166f5c8,d61d85448
q6166f5c8,d61cf2c24
q6166f5c8,d61d2f4b2
q6166f5c8,d61d2dd92
q61692f6e,d6167e6f4
q61692f6e,d61d3a90c
q61692f6e,d61d3bc4e
q61692f6e,d61d93da4
q61692f6e,d61d29396
q61692f6e,d61d34a7a
q61692f6e,d61d9b28e
q61692f6e,d61e65a3e
q61692f6e,d61d4b41e
q61692f6e,d61d306a0
q61672b88,d61d72b2c
q61672b88,d61d74580
q61672b88,d61cf06f4
q61672b88,d61d36a1e
q61672b88,d61eacd80
q61672b88,d6165a042
q61672b88,d61d81258
q61672b88,d61e9da2e
q61672b88,d61cf7242
q61672b88,d61d298aa
q616736fa,d61d912b6
q616736fa,d616568ac
q616736fa,d61d60d0a
q616736fa,d61e4126a
q616736fa,d61cfa456
q616736fa,d6165f9d4
q616736fa,d61d72a64
q616736fa,d61cf422c
q616736fa,d616606d6
q616736fa,d61d98a52
q6167f32e,d61d7b18c
q6167f32e,d61d08894
q6167f32e,d61de91d2
q6167f32e,d6166bb62
q6167f32e,d61d33d0a
q6167f32e,d61e70204
q6167f32e,d61d5dccc
q6167f32e,d61e61740
q6167f32e,d616619d2
q6167f32e,d61de7a4e
q6167642c,d616536fc
q6167642c,d61d78dce
q6167642c,d61d9e4f2
q6167642c,d61d61016
q6167642c,d61d66836
q6167642c,d61d670c4
q6167642c,d61cf992a
q6167642c,d61d5c458
q6167642c,d61dcb9f2
q6167642c,d61d8f038
q61667e90,d616644ac
q61667e90,d61dfd22c
q61667e90,d61e4096e
q61667e90,d61cf3cfa
q61667e90,d61e8ecea
q61667e90,d61dc381a
q61667e90,d61dd38aa
q61667e90,d61e5e6c6
q61667e90,d61d677c2
q61667e90,d61d3ea0c
q6165539e,d61d80042
q6165539e,d61664326
q6165539e,d61cf8322
q6165539e,d61df8d26
q6165539e,d61d7e7c4
q6165539e,d61d71c54
q6165539e,d61d470b2
q6165539e,d616540de
q6165539e,d61dc8ae0
q6165539e,d61d6f1e8
q6164fd5e,d6164fd9a
q6164fd5e,d61dcf962
q6164fd5e,d6167248a
q6164fd5e,d61d47bca
q6164fd5e,d6165b23a
q6164fd5e,d61d58ce0
q6164fd5e,d61d08b64
q6164fd5e,d61d60f58
q6164fd5e,d61dd0fc4
q6164fd5e,d61d519cc
q616531f2,d61653238
q616531f2,d61e4a4be
q616531f2,d616520ea
q616531f2,d61cfe97a
q616531f2,d61da0ff4
q616531f2,d61de7a4e
q616531f2,d61d5dccc
q616531f2,d61d87eb4
q616531f2,d61d49628
q616531f2,d61d4db24
q616a2068,d61d74e9a
q616a2068,d61693b8a
q616a2068,d61d47bca
q616a2068,d61dcf962
q616a2068,d61680d6e
q616a2068,d61d5fd2e
q616a2068,d61d7d1c6
q616a2068,d61d043fc
q616a2068,d6167248a
q616a2068,d61656ce4
q6169567e,d61e1274e
q6169567e,d6167f266
q6169567e,d61d4eba0
q6169567e,d61d4a7d0
q6169567e,d61d7e53a
q6169567e,d61656168
q6169567e,d61d2a23c
q6169567e,d61d921ac
q6169567e,d61ea1048
q6169567e,d61d6c556
q61664fc4,d6166500a
q61664fc4,d61dc28c0
q61664fc4,d61d7ceec
q61664fc4,d61d925e4
q61664fc4,d61d4760c
q61664fc4,d61d0febe
q61664fc4,d61d868d4
q61664fc4,d61d876bc
q61664fc4,d61d4c21a
q61664fc4,d61d4b2e8
q616aafc4,d61d7c244
q616aafc4,d61d0b3fa
q616aafc4,d61db72fe
q616aafc4,d61cfdf8e
q616aafc4,d61d80a38
q616aafc4,d61d59e6a
q616aafc4,d61d4e56a
q616aafc4,d61de684c
q616aafc4,d61e1087c
q616aafc4,d61653b7a
q616ad26a,d61657de2
q616ad26a,d61d677c2
q616ad26a,d61e278ec
q616ad26a,d61d95abe
q616ad26a,d61db50da
q616ad26a,d61d0a518
q616ad26a,d61dfff2c
q616ad26a,d6165d030
q616ad26a,d61dad222
q616ad26a,d61e2511e
q6166021c,d6165725c
q6166021c,d6165899a
q6166021c,d61650ee8
q6166021c,d61d88ad0
q6166021c,d61cfc8fa
q6166021c,d61d80042
q6166021c,d61de7d28
q6166021c,d61d53ff6
q6166021c,d61d52c32
q6166021c,d61d79800
q616a917e,d6166d174
q616a917e,d61d8b7e4
q616a917e,d616749e2
q616a917e,d61e4d326
q616a917e,d61659f02
q616a917e,d616760d0
q616a917e,d61d5e5f0
q616a917e,d61d30204
q616a917e,d61dc5962
q616a917e,d61cf8f20
q61672a5c,d61d7ea58
q61672a5c,d6166c440
q61672a5c,d61663dfe
q61672a5c,d61d346ec
q61672a5c,d6165f5ec
q61672a5c,d61d8452a
q61672a5c,d61dd56a0
q61672a5c,d61cfaab4
q61672a5c,d61d9aa64
q61672a5c,d61d2b268
q616600e6,d61660140
q616600e6,d61d69f5e
q616600e6,d61cf03f2
q616600e6,d61d0b3fa
q616600e6,d61d57764
q616600e6,d61db97a2
q616600e6,d61d59e6a
q616600e6,d61dfa0f4
q616600e6,d61cfbc98
q616600e6,d61df7552
q61686f2a,d61d44bf0
q61686f2a,d61e459c8
q61686f2a,d6168cff6
q61686f2a,d61d8d170
q61686f2a,d61d4ac62
q61686f2a,d61d3fa1a
q61686f2a,d61def08c
q61686f2a,d61e0eb26
q61686f2a,d61d02c50
q61686f2a,d61d35808
q6169b92a,d61d96d38
q6169b92a,d61dd0af6
q6169b92a,d61d3754a
q6169b92a,d6168493c
q6169b92a,d6167e6f4
q6169b92a,d61d972f6
q6169b92a,d61d017ce
q6169b92a,d61d02d2c
q6169b92a,d61d858da
q6169b92a,d61d790ee
q6165cfd6,d6165d030
q6165cfd6,d61db50da
q6165cfd6,d61e4096e
q6165cfd6,d61dd8ca6
q6165cfd6,d61da00ae
q6165cfd6,d61cf45f6
q6165cfd6,d61db5b20
q6165cfd6,d61cf3cfa
q6165cfd6,d61d67894
q6165cfd6,d61dd38aa
q616aaa4c,d6168b11a
q616aaa4c,d61e09ba8
q616aaa4c,d61d37392
q616aaa4c,d61d86cc6
q616aaa4c,d6165bc6c
q616aaa4c,d6165e3e0
q616aaa4c,d61d88670
q616aaa4c,d61e5e6c6
q616aaa4c,d61e1c4f6
q616aaa4c,d61e7778e
q61688a00,d61656a32
q61688a00,d6166f3e8
q61688a00,d61cfc2a6
q61688a00,d61d16e6c
q61688a00,d61d3ff2e
q61688a00,d61d4f776
q61688a00,d61cf177a
q61688a00,d61d453de
q61688a00,d61d532d6
q61688a00,d61d337ec
q61686ba6,d61d61016
q61686ba6,d61dc28c0
q61686ba6,d61e2511e
q61686ba6,d61d80042
q61686ba6,d61d9c210
q61686ba6,d61d57b2e
q61686ba6,d61d4c026
q61686ba6,d61d2fe08
q61686ba6,d61d9e4f2
q61686ba6,d61d73522
q616994d6,d61d71fb0
q616994d6,d61d40988
q616994d6,d61660dfc
q616994d6,d61d8452a
q616994d6,d61d39002
q616994d6,d61e76654
q616994d6,d61d6da14
q616994d6,d61d98700
q616994d6,d61d4e1be
q616994d6,d61651dca
q61669222,d6166224c
q61669222,d61e090ea
q61669222,d61e1073c
q61669222,d61e46404
q61669222,d61d0c6ec
q61669222,d61652ad6
q61669222,d61d70f98
q61669222,d61d7e7c4
q61669222,d61de04c4
q61669222,d61da827c
q6165ec14,d6165ec6e
q6165ec14,d61d32ca2
q6165ec14,d61d5f55e
q6165ec14,d61651758
q6165ec14,d61d77df2
q6165ec14,d61d98ba6
q6165ec14,d61da9b2c
q6165ec14,d61d3d5bc
q6165ec14,d61d4db24
q6165ec14,d61dbaf26
q61692e88,d6167f63a
q61692e88,d61d2b844
q61692e88,d61d4d7d2
q61692e88,d61650ce0
q61692e88,d61d60f58
q61692e88,d61e1ee40
q61692e88,d6165e9e4
q61692e88,d61d92fd0
q61692e88,d61d6ecc0
q61692e88,d61650524
q61659110,d61da1666
q61659110,d61daf306
q61659110,d61dd2234
q61659110,d61d4429a
q61659110,d61e2b050
q61659110,d61d84b92
q61659110,d61d0e154
q61659110,d61dc5a8e
q61659110,d61d2d068
q61659110,d61e0c6a0
q6166203a,d61662094
q6166203a,d61668eda
q6166203a,d61d7a6b0
q6166203a,d61d88670
q6166203a,d61d86cc6
q6166203a,d6165bc6c
q6166203a,d61657de2
q6166203a,d61e243f4
q6166203a,d61d70a84
q6166203a,d61d2d770
q616ac450,d61d6ecc0
q616ac450,d61e2557e
q616ac450,d61674046
q616ac450,d61650524
q616ac450,d61e28986
q616ac450,d61e8b0ea
q616ac450,d61e32e2c
q616ac450,d61d88490
q616ac450,d61e89f24
q616ac450,d61d3f5ec
q616678dc,d616534ea
q616678dc,d61d639a6
q616678dc,d61db554e
q616678dc,d61d6da14
q616678dc,d6167bf94
q616678dc,d61d48d04
q616678dc,d61693946
q616678dc,d61e76654
q616678dc,d61d5e50a
q616678dc,d61d057de
q616a4da4,d61df084c
q616a4da4,d61cef696
q616a4da4,d61d52c32
q616a4da4,d61653f9e
q616a4da4,d61db4d42
q616a4da4,d61d1b868
q616a4da4,d61da2782
q616a4da4,d61d57a48
q616a4da4,d61d2b362
q616a4da4,d61e01bc4
q616a7bee,d616644ac
q616a7bee,d61dfd22c
q616a7bee,d61e8ecea
q616a7bee,d61d95abe
q616a7bee,d61d0a518
q616a7bee,d61dc381a
q616a7bee,d61657de2
q616a7bee,d61e278ec
q616a7bee,d61d99e84
q616a7bee,d61d3ea0c
q616560fa,d61db15ca
q616560fa,d61656168
q616560fa,d61d2f908
q616560fa,d61d5393e
q616560fa,d61daf306
q616560fa,d61d4429a
q616560fa,d61cf29b8
q616560fa,d61d5da60
q616560fa,d61d44538
q616560fa,d61d2a624
q61661bda,d616580b2
q61661bda,d61e0388e
q61661bda,d61656168
q61661bda,d61da6c6a
q61661bda,d61dd95ca
q61661bda,d61cf1f0e
q61661bda,d61cf8b38
q61661bda,d61d910cc
q61661bda,d61d5bfb2
q61661bda,d61ded89a
q6168fb34,d61daf306
q6168fb34,d61d44538
q6168fb34,d61663bec
q6168fb34,d61d2a624
q6168fb34,d61672692
q6168fb34,d61651dca
q6168fb34,d61656168
q6168fb34,d61cf29b8
q6168fb34,d61d52926
q6168fb34,d6165a6dc
q616a6afa,d6165a8e4
q616a6afa,d61d5da60
q616a6afa,d61d2c0be
q616a6afa,d61d52408
q616a6afa,d6166751c
q616a6afa,d61cfdf8e
q616a6afa,d61d5393e
q616a6afa,d6165e052
q616a6afa,d61d2f908
q616a6afa,d61d0e154
q61697654,d61672692
q61697654,d6168cff6
q61697654,d61e0eb26
q61697654,d6165a6dc
q61697654,d61dbf468
q61697654,d61daf1b2
q61697654,d61d44f60
q61697654,d61d3482c
q61697654,d6165bf50
q61697654,d61db72fe
q6166ee7a,d61d092ee
q6166ee7a,d61dc5502
q6166ee7a,d61d4ead8
q6166ee7a,d61d8ed2c
q6166ee7a,d61d5016c
q6166ee7a,d61d04a82
q6166ee7a,d61d7f200
q6166ee7a,d61d4a640
q6166ee7a,d61668ab6
q6166ee7a,d61d99740
q6167068a,d61d36690
q6167068a,d61db69c6
q6167068a,d61650b5a
q6167068a,d61d46a22
q6167068a,d61db15ca
q6167068a,d61d8fdd0
q6167068a,d61d96612
q6167068a,d61dbcee8
q6167068a,d61dc9d46
q6167068a,d61d44e02
q616625bc,d61674b22
q616625bc,d6166b856
q616625bc,d61d553b0
q616625bc,d61d5559a
q616625bc,d61d3acd6
q616625bc,d61d6f954
q616625bc,d61d5c0c0
q616625bc,d61662620
q616625bc,d61dc620e
q616625bc,d61d6a9fe
q616a6ec4,d61665460
q616a6ec4,d61d54bcc
q616a6ec4,d61dbba2a
q616a6ec4,d61dd2dec
q616a6ec4,d61d48642
q616a6ec4,d6168e4f0
q616a6ec4,d6165ef8e
q616a6ec4,d61d3d846
q616a6ec4,d61d9aa64
q616a6ec4,d61d12632
q616615b8,d61d84b92
q616615b8,d61ea1048
q616615b8,d61dca2fa
q616615b8,d61d59366
q616615b8,d61656776
q616615b8,d61dc6e20
q616615b8,d61d47e04
q616615b8,d61d36df2
q616615b8,d61d29df0
q616615b8,d61d590e6
q61697442,d616857ce
q61697442,d61dbaf26
q61697442,d6165e8ae
q61697442,d61d910cc
q61697442,d61d85448
q61697442,d61d3f290
q61697442,d61d74c7e
q61697442,d61d39a3e
q61697442,d61dd2dec
q61697442,d61d4677a
q61670e46,d61655132
q61670e46,d61d5f234
q61670e46,d61d13cb2
q61670e46,d61d670c4
q61670e46,d61d80042
q61670e46,d61dd3fd0
q61670e46,d61e9b698
q61670e46,d61d3cfcc
q61670e46,d61d30484
q61670e46,d61d5c458
q616a31c0,d61db1ad4
q616a31c0,d61d29cb0
q616a31c0,d61d934f8
q616a31c0,d61d5d7fe
q616a31c0,d61693946
q616a31c0,d61d6da14
q616a31c0,d61d48d04
q616a31c0,d61d48ffc
q616a31c0,d61d5cee4
q616a31c0,d61dcc1cc
q6169f264,d616568ac
q6169f264,d61d912b6
q6169f264,d61d72a64
q6169f264,d61d7e058
q6169f264,d61d02d2c
q6169f264,d61d017ce
q6169f264,d61d91aea
q6169f264,d61d98a52
q6169f264,d61d60d0a
q6169f264,d61e4126a
q61689018,d61671260
q61689018,d61d34912
q61689018,d61dc28c0
q61689018,d61d321b2
q61689018,d61cf0de8
q61689018,d61d59a64
q61689018,d61deb0b8
q61689018,d6166500a
q61689018,d61df14fe
q61689018,d61d7ceec
q6168f2ec,d61655132
q6168f2ec,d61d5f234
q6168f2ec,d61d3cfcc
q6168f2ec,d61d57a48
q6168f2ec,d61d73522
q6168f2ec,d61d3a452
q6168f2ec,d61d31a5a
q6168f2ec,d61d03fb0
q6168f2ec,d61d34a7a
q6168f2ec,d61e2511e
q61682600,d616536fc
q61682600,d61d78dce
q61682600,d61dde494
q61682600,d61d35fe2
q61682600,d61d2efa8
q61682600,d61d38512
q61682600,d61d703b8
q61682600,d61cf992a
q61682600,d61d3c6a8
q61682600,d61d5479e
q6165b1fe,d61d519cc
q6165b1fe,d6164fd9a
q6165b1fe,d61ceeec6
q6165b1fe,d61d08b64
q6165b1fe,d61d58ce0
q6165b1fe,d61d744c2
q6165b1fe,d6165b23a
q6165b1fe,d61d3f5ec
q6165b1fe,d6165e9e4
q6165b1fe,d61d51d32
q616ab852,d61d575fc
q616ab852,d61d3f290
q616ab852,d61db69c6
q616ab852,d61d2d068
q616ab852,d61d697d4
q616ab852,d61d7258c
q616ab852,d61d625ba
q616ab852,d61d51e22
q616ab852,d6165d666
q616ab852,d61d64676
q6169a3fe,d616760d0
q6169a3fe,d61d98700
q6169a3fe,d61d3d1ac
q6169a3fe,d61dc5962
q6169a3fe,d61e532a8
q6169a3fe,d61d7e53a
q6169a3fe,d61e502a6
q6169a3fe,d61d55496
q6169a3fe,d61dc5c78
q6169a3fe,d61e15df4
q616989aa,d61d71c54
q616989aa,d61d8301c
q616989aa,d61667a3a
q616989aa,d61d2dd92
q616989aa,d61d0982a
