query_id,corpus_id
qd2abb7e6,dd2ae98d0
qd2abb7e6,dd2ac43f0
qd2abb7e6,dd2b05170
qd2abb7e6,dd2aeecea
qd2abb7e6,dd2abd17c
qd2ae689c,dd2ae7076
qd2ae689c,dd2ae3dfe
qd2ae689c,dd2ae3eda
qd2ae689c,dd2ae654a
qd2ae689c,dd2ae5e24
qd2ae689c,dd2ae717a
qd2ae689c,dd2ae0e2e
qd2ae689c,dd2ae4f06
qd2ae689c,dd2ae6e5a
qd2ae689c,dd2ae790e
qd2ad7216,dd2ad7e46
qd2ad7216,dd2ad88d2
qd2ad7216,dd2ad741e
qd2ad7216,dd2ad7824
qd2ad7216,dd2ad8850
qd2ad7216,dd2ad7388
qd2ad7216,dd2add242
qd2ad7216,dd2acd630
qd2ad7216,dd2ac2dac
qd2ad7216,dd2af3272
qd2ada61e,dd2adb8d4
qd2ada61e,dd2adb5be
qd2ada61e,dd2adae02
qd2ada61e,dd2af6f08
qd2ada61e,dd2ad88d2
qd2ada61e,dd2adc054
qd2ada61e,dd2ad7e46
qd2ada61e,dd2adc82e
qd2ada61e,dd2adb2c6
qd2ada61e,dd2ada466
qd2ad76bc,dd2ad88d2
qd2ad76bc,dd2ad741e
qd2ad76bc,dd2ad8850
qd2ad76bc,dd2ad7e46
qd2ad76bc,dd2ad7388
qd2ad76bc,dd2ad7824
qd2ad76bc,dd2acdc52
qd2ad76bc,dd2af18f0
qd2ad76bc,dd2ac1056
qd2ad76bc,dd2ac2dac
qd2ac15c4,dd2ac1056
qd2ac15c4,dd2ac1664
qd2ac15c4,dd2ac0a84
qd2ac15c4,dd2ac07e6
qd2ac15c4,dd2ac0dd6
qd2ac15c4,dd2ac1222
qd2ac15c4,dd2ac1a1a
qd2ac15c4,dd2ac147a
qd2ac15c4,dd2ac1c4a
qd2ac15c4,dd2ac55e8
qd2ac3676,dd2ac1056
qd2ac3676,dd2ac43f0
qd2ac3676,dd2ac3a86
qd2ac3676,dd2abfb48
qd2ac3676,dd2ac0a84
qd2ac3676,dd2ac3734
qd2ac3676,dd2ac8626
qd2ac3676,dd2ac410c
qd2ac3676,dd2abf0b2
qd2ac3676,dd2adcc02
qd2add4d6,dd2add62a
qd2add4d6,dd2abc27c
qd2add4d6,dd2ac8626
qd2add4d6,dd2ac1056
qd2add4d6,dd2adc82e
qd2add4d6,dd2adae02
qd2add4d6,dd2b03604
qd2add4d6,dd2add242
qd2add4d6,dd2afdaa6
qd2add4d6,dd2ac2a28
qd2ad44a8,dd2ad3ecc
qd2ad44a8,dd2ad3fd0
qd2ad44a8,dd2ad4624
qd2ad44a8,dd2ad469c
qd2ad44a8,dd2ad4e6c
qd2ad44a8,dd2ac5eb2
qd2ad44a8,dd2acce74
qd2ad44a8,dd2ad662c
qd2ad44a8,dd2ad4dfe
qd2ad44a8,dd2adb8d4
qd2ae159a,dd2ae6e5a
qd2ae159a,dd2ae717a
qd2ae159a,dd2ae7076
qd2ae159a,dd2ae3dfe
qd2ae159a,dd2ae3eda
qd2ae159a,dd2ae654a
qd2ae159a,dd2ac32b6
qd2ae159a,dd2ae5e24
qd2ae159a,dd2ae0e2e
qd2ae159a,dd2ac55e8
qd2ad682a,dd2ad692e
qd2ad682a,dd2ad6d20
qd2ad682a,dd2ac1222
qd2ad682a,dd2abde92
qd2ad682a,dd2acf638
qd2ad682a,dd2abdf28
qd2ad682a,dd2acf692
qd2ad682a,dd2af6f08
qd2ad682a,dd2ac0a84
qd2ad682a,dd2ac55e8
qd2ac4dbe,dd2ac4ef4
qd2ac4dbe,dd2ac49a4
qd2ac4dbe,dd2acd630
qd2ac4dbe,dd2abdf28
qd2ac4dbe,dd2ac3a86
qd2ac4dbe,dd2ad7e46
qd2ac4dbe,dd2ae3eda
qd2ac4dbe,dd2ad1ec4
qd2ac4dbe,dd2ac2dac
qd2ac4dbe,dd2ad88d2
qd2ac4530,dd2ac45e4
qd2ac4530,dd2ac3a86
qd2ac4530,dd2ac43f0
qd2ac4530,dd2ac410c
qd2ac4530,dd2af679c
qd2ac4530,dd2af5afe
qd2ac4530,dd2ac0a84
qd2ac4530,dd2ac1056
qd2ac4530,dd2ac5296
qd2ac4530,dd2ac3734
qd2ae758a,dd2ae790e
qd2ae758a,dd2ae0e2e
qd2ae758a,dd2ae654a
qd2ae758a,dd2ae3eda
qd2ae758a,dd2ae3dfe
qd2ae758a,dd2ae98d0
qd2ae758a,dd2abde92
qd2ae758a,dd2ac23fc
qd2ae758a,dd2ad061e
qd2ae758a,dd2ac8f0e
qd2aecf94,dd2aeecea
qd2aecf94,dd2aed41c
qd2aecf94,dd2aef640
qd2aecf94,dd2aeeb50
qd2aecf94,dd2aec936
qd2aecf94,dd2ac58e0
qd2aecf94,dd2aeb658
qd2aecf94,dd2b16146
qd2aecf94,dd2ad7824
qd2aecf94,dd2ac07e6
qd2ac5b24,dd2ac8626
qd2ac5b24,dd2ac55e8
qd2ac5b24,dd2ac58e0
qd2ac5b24,dd2adc82e
qd2ac5b24,dd2acf912
qd2ac5b24,dd2ac5eb2
qd2ac5b24,dd2abccf4
qd2ac5b24,dd2ac5bec
qd2ac5b24,dd2ac8aea
qd2ac5b24,dd2ac32b6
qd2ac13da,dd2ac1222
qd2ac13da,dd2ac147a
qd2ac13da,dd2ac07e6
qd2ac13da,dd2ac1c4a
qd2ac13da,dd2ac1056
qd2ac13da,dd2ac0dd6
qd2ac13da,dd2ac0a84
qd2ac13da,dd2ac1a1a
qd2ac13da,dd2ac1664
qd2ac13da,dd2adc82e
qd2ac0d22,dd2ac1222
qd2ac0d22,dd2ac07e6
qd2ac0d22,dd2ac1c4a
qd2ac0d22,dd2ac0a84
qd2ac0d22,dd2ac147a
qd2ac0d22,dd2ac0dd6
qd2ac0d22,dd2ac1056
qd2ac0d22,dd2ac1a1a
qd2ac0d22,dd2ac1664
qd2ac0d22,dd2abccf4
qd2af258e,dd2af293a
qd2af258e,dd2af18f0
qd2af258e,dd2af679c
qd2af258e,dd2af5afe
qd2af258e,dd2af541e
qd2af258e,dd2af432a
qd2af258e,dd2af0c8e
qd2af258e,dd2af41e0
qd2af258e,dd2af6f08
qd2af258e,dd2af2336
qd2b0310e,dd2abc27c
qd2b0310e,dd2b03604
qd2b0310e,dd2ad9520
qd2b0310e,dd2adc054
qd2b0310e,dd2ac8626
qd2b0310e,dd2ac8aea
qd2b0310e,dd2ac32b6
qd2b0310e,dd2ac285c
qd2b0310e,dd2ad2306
qd2b0310e,dd2adae02
qd2afe1ae,dd2afe78a
qd2afe1ae,dd2afb88c
qd2afe1ae,dd2ae7076
qd2afe1ae,dd2afdaa6
qd2afe1ae,dd2afc3f4
qd2afe1ae,dd2af9b04
qd2afe1ae,dd2ae717a
qd2afe1ae,dd2ac8626
qd2afe1ae,dd2ac32b6
qd2afe1ae,dd2afc67e
qd2b1698e,dd2b17c3a
qd2b1698e,dd2ac410c
qd2b1698e,dd2abb3e0
qd2b1698e,dd2ac2dac
qd2b1698e,dd2ad7e46
qd2b1698e,dd2ad88d2
qd2b1698e,dd2ac8626
qd2b1698e,dd2ac62ae
qd2b1698e,dd2aeab5e
qd2b1698e,dd2b17af0
qd2ad18ca,dd2ad2676
qd2ad18ca,dd2abd17c
qd2ad18ca,dd2aed41c
qd2ad18ca,dd2aeecea
qd2ad18ca,dd2abfada
qd2ad18ca,dd2af0432
qd2ad18ca,dd2ad1a32
qd2ad18ca,dd2ae98d0
qd2ad18ca,dd2ad1ec4
qd2ad18ca,dd2ac1056
qd2ac0732,dd2ac147a
qd2ac0732,dd2ac1c4a
qd2ac0732,dd2ac07e6
qd2ac0732,dd2ac1056
qd2ac0732,dd2ac1a1a
qd2ac0732,dd2ac0dd6
qd2ac0732,dd2ac1222
qd2ac0732,dd2ac1664
qd2ac0732,dd2ac0a84
qd2ac0732,dd2ac49a4
qd2afa130,dd2afb88c
qd2afa130,dd2afc67e
qd2afa130,dd2afc3f4
qd2afa130,dd2b17c3a
qd2afa130,dd2af9b04
qd2afa130,dd2ade386
qd2afa130,dd2afe78a
qd2afa130,dd2abd7b2
qd2afa130,dd2afdaa6
qd2afa130,dd2ad7e46
qd2aeaf50,dd2aeb658
qd2aeaf50,dd2aeab5e
qd2aeaf50,dd2aeaa0a
qd2aeaf50,dd2ac58e0
qd2aeaf50,dd2abffc6
qd2aeaf50,dd2ac62ae
qd2aeaf50,dd2ad7824
qd2aeaf50,dd2ac07e6
qd2aeaf50,dd2abfada
qd2aeaf50,dd2abd17c
qd2ace92c,dd2aced14
qd2ace92c,dd2acdc52
qd2ace92c,dd2acf912
qd2ace92c,dd2acf692
qd2ace92c,dd2acf638
qd2ace92c,dd2acf5c0
qd2ace92c,dd2acffb6
qd2ace92c,dd2acf0f2
qd2ace92c,dd2ace5a8
qd2ace92c,dd2acfb9c
qd2ac48d2,dd2ac4ef4
qd2ac48d2,dd2ac49a4
qd2ac48d2,dd2ac5228
qd2ac48d2,dd2ac4e7c
qd2ac48d2,dd2ac5296
qd2ac48d2,dd2ac3a86
qd2ac48d2,dd2ac3734
qd2ac48d2,dd2ac410c
qd2ac48d2,dd2ad662c
qd2ac48d2,dd2ac43f0
qd2ad2568,dd2ad1a32
qd2ad2568,dd2ad1ec4
qd2ad2568,dd2ad19c4
qd2ad2568,dd2ad2306
qd2ad2568,dd2ad2676
qd2ad2568,dd2acce74
qd2ad2568,dd2ac8f0e
qd2ad2568,dd2ac55e8
qd2ad2568,dd2abdf28
qd2ad2568,dd2acd630
qd2afbdf0,dd2afc3f4
qd2afbdf0,dd2afc67e
qd2afbdf0,dd2afb88c
qd2afbdf0,dd2af9b04
qd2afbdf0,dd2ac1056
qd2afbdf0,dd2ac5eb2
qd2afbdf0,dd2afe78a
qd2afbdf0,dd2abb3e0
qd2afbdf0,dd2af18f0
qd2afbdf0,dd2ac49a4
qd2b02664,dd2b02da8
qd2b02664,dd2ad692e
qd2b02664,dd2b03604
qd2b02664,dd2b059ae
qd2b02664,dd2b01854
qd2b02664,dd2b05170
qd2b02664,dd2ac1056
qd2b02664,dd2ac5eb2
qd2b02664,dd2afc3f4
qd2b02664,dd2afc67e
qd2ac3cc0,dd2ac410c
qd2ac3cc0,dd2abc54c
qd2ac3cc0,dd2ac3a86
qd2ac3cc0,dd2add62a
qd2ac3cc0,dd2ac45e4
qd2ac3cc0,dd2ac49a4
qd2ac3cc0,dd2ac4ef4
qd2ac3cc0,dd2adb2c6
qd2ac3cc0,dd2ac3734
qd2ac3cc0,dd2ac8aea
qd2abe9be,dd2abdf28
qd2abe9be,dd2abde92
qd2abe9be,dd2abe20c
qd2abe9be,dd2abea5e
qd2abe9be,dd2abe7ca
qd2abe9be,dd2abedc4
qd2abe9be,dd2abe752
qd2abe9be,dd2ac55e8
qd2abe9be,dd2ad3ecc
qd2abe9be,dd2abccf4
qd2af7502,dd2af6f08
qd2af7502,dd2af432a
qd2af7502,dd2af5afe
qd2af7502,dd2af41e0
qd2af7502,dd2af0c8e
qd2af7502,dd2af679c
qd2af7502,dd2adb8d4
qd2af7502,dd2adb5be
qd2af7502,dd2af541e
qd2af7502,dd2af3272
qd2ac27b2,dd2ac285c
qd2ac27b2,dd2ac2a28
qd2ac27b2,dd2ac32b6
qd2ac27b2,dd2ac30ea
qd2ac27b2,dd2ac20d2
qd2ac27b2,dd2ac2140
qd2ac27b2,dd2ac2dac
qd2ac27b2,dd2ac23fc
qd2ac27b2,dd2ac8626
qd2ac27b2,dd2ac262c
qd2abc4b6,dd2abc27c
qd2abc4b6,dd2abc54c
qd2abc4b6,dd2abccf4
qd2abc4b6,dd2ac8626
qd2abc4b6,dd2b03604
qd2abc4b6,dd2abbe1c
qd2abc4b6,dd2adb8d4
qd2abc4b6,dd2adb5be
qd2abc4b6,dd2ac285c
qd2abc4b6,dd2abc858
qd2af095a,dd2af432a
qd2af095a,dd2af0c8e
qd2af095a,dd2af41e0
qd2af095a,dd2af5afe
qd2af095a,dd2af679c
qd2af095a,dd2af3272
qd2af095a,dd2ac55e8
qd2af095a,dd2ad3ecc
qd2af095a,dd2ad061e
qd2af095a,dd2ad12e4
qd2acda90,dd2acdc52
qd2acda90,dd2abfada
qd2acda90,dd2ac410c
qd2acda90,dd2ac58e0
qd2acda90,dd2ac07e6
qd2acda90,dd2aeecea
qd2acda90,dd2ac23fc
qd2acda90,dd2abd17c
qd2acda90,dd2ae98d0
qd2acda90,dd2aeb658
qd2af1134,dd2af2336
qd2af1134,dd2af6f08
qd2af1134,dd2af679c
qd2af1134,dd2af5afe
qd2af1134,dd2af432a
qd2af1134,dd2af0c8e
qd2af1134,dd2af18f0
qd2af1134,dd2af41e0
qd2af1134,dd2af293a
qd2af1134,dd2ad12e4
qd2abfa1c,dd2af18f0
qd2abfa1c,dd2acdc52
qd2abfa1c,dd2ac2140
qd2abfa1c,dd2abb3e0
qd2abfa1c,dd2aeab5e
qd2abfa1c,dd2abf0b2
qd2abfa1c,dd2ac410c
qd2abfa1c,dd2abfb48
qd2abfa1c,dd2ac2dac
qd2abfa1c,dd2b02da8
qd2abd6b8,dd2abd1e0
qd2abd6b8,dd2abd17c
qd2abd6b8,dd2ac285c
qd2abd6b8,dd2abd7b2
qd2abd6b8,dd2ac32b6
qd2abd6b8,dd2ac55e8
qd2abd6b8,dd2acce74
qd2abd6b8,dd2ae7076
qd2abd6b8,dd2ac410c
qd2abd6b8,dd2adae02
qd2abd0e6,dd2abd17c
qd2abd0e6,dd2abd1e0
qd2abd0e6,dd2abd7b2
qd2abd0e6,dd2ae4f06
qd2abd0e6,dd2ac32b6
qd2abd0e6,dd2add62a
qd2abd0e6,dd2ae7076
qd2abd0e6,dd2ac1664
qd2abd0e6,dd2abde92
qd2abd0e6,dd2abf4f4
qd2adf038,dd2ae3eda
qd2adf038,dd2ae3dfe
qd2adf038,dd2ae654a
qd2adf038,dd2ae0e2e
qd2adf038,dd2ae5e24
qd2adf038,dd2ac23fc
qd2adf038,dd2abfada
qd2adf038,dd2ae790e
qd2adf038,dd2ac58e0
qd2adf038,dd2ad469c
qd2ad1d98,dd2ad1ec4
qd2ad1d98,dd2ad19c4
qd2ad1d98,dd2ad2676
qd2ad1d98,dd2ad1a32
qd2ad1d98,dd2ac55e8
qd2ad1d98,dd2ad2306
qd2ad1d98,dd2ac2dac
qd2ad1d98,dd2ac410c
qd2ad1d98,dd2abb3e0
qd2ad1d98,dd2ac62ae
qd2add044,dd2add242
qd2add044,dd2adcc02
qd2add044,dd2adc4fa
qd2add044,dd2ac285c
qd2add044,dd2abbe1c
qd2add044,dd2add62a
qd2add044,dd2ac2dac
qd2add044,dd2ad88d2
qd2add044,dd2ac32b6
qd2add044,dd2abbef8
qd2aede94,dd2acdc52
qd2aede94,dd2ac1056
qd2aede94,dd2af18f0
qd2aede94,dd2aef640
qd2aede94,dd2aded90
qd2aede94,dd2abb3e0
qd2aede94,dd2ac2dac
qd2aede94,dd2ac410c
qd2aede94,dd2aeeb50
qd2aede94,dd2ae86ba
qd2af51e4,dd2af541e
qd2af51e4,dd2ad6d20
qd2af51e4,dd2af679c
qd2af51e4,dd2af5afe
qd2af51e4,dd2ac1056
qd2af51e4,dd2ae4f06
qd2af51e4,dd2af6f08
qd2af51e4,dd2ac1222
qd2af51e4,dd2ac0dd6
qd2af51e4,dd2abc54c
qd2ac2cee,dd2ac2140
qd2ac2cee,dd2ac2dac
qd2ac2cee,dd2abd7b2
qd2ac2cee,dd2b17c3a
qd2ac2cee,dd2ad88d2
qd2ac2cee,dd2ac49a4
qd2ac2cee,dd2acd630
qd2ac2cee,dd2ac4ef4
qd2ac2cee,dd2ad7e46
qd2ac2cee,dd2ad12e4
qd2ac1970,dd2ac1a1a
qd2ac1970,dd2ac1056
qd2ac1970,dd2ac0dd6
qd2ac1970,dd2ac147a
qd2ac1970,dd2ac0a84
qd2ac1970,dd2ac6718
qd2ac1970,dd2ac1c4a
qd2ac1970,dd2ac07e6
qd2ac1970,dd2ac1664
qd2ac1970,dd2ae654a
qd2b14ff8,dd2b15b1a
qd2b14ff8,dd2b16146
qd2b14ff8,dd2b17c3a
qd2b14ff8,dd2b16ef2
qd2b14ff8,dd2b17af0
qd2b14ff8,dd2abb8b8
qd2b14ff8,dd2aded90
